Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,Unnamed: 14,N,costo,nivel_digitalizacion_numT,tiempo_log,tiempo_bin,requisitos_bin,formatos_bin,nivel_tiempo,I_tiempo,I_tiempo_norm,Complejidad_tPCA,Complejidad_tPCA_norm,indice_tiempo,tiempo_0.3,tiempo_0.5,tiempo_0.7,rank_03,rank_05,rank_07,cambio,indice_base,dominancia,sensibilidad,tipo_analisis,tipo_dominancia,I_requisitos,I_formatos,I_digital,I_costo,I_requisitos_norm,I_formatos_norm,I_digital_norm,I_costo_norm,indice_complejidad,indice_complejidad_w,indice_sin_costo,rank_con,rank_sin,indice_complejidad_costo,digital_norm,indice_complejidad_ajuste,Complejidad_F1PCA,Complejidad_F1PCA_norm,I_requisitos_norm_z,I_formatos_norm_z,indice_tiempo_z,digital_norm_z,costo_z,indice_z,suma_N,suma_N_z,indice_z2,rank_z,rank_z2,cluster
7479.0,Curso Propedéutico UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Carretera S/N Santa Barbara 43830 Rancho Luna Zempoala,Social,20.0,0.0,2.0,Nivel 1,450.0,0.0,100.0,VERDADERO,,2.0,1.0,1.0,3.044522437723423,"(1.645, 3.29]",1,0,-1.3012860250986082,1.8846665238145945,0.9063330158789191,-1.0214474997012946,0.6701800732581964,-0.19747650460984456,-0.6390003128053501,-0.19747650460984456,0.24404730358566085,77.5,72.5,142.5,-1.0,-0.19747650460984456,2.2076190409775274,65.0,Dominado por rareza,Rareza,1.157452788691043,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.13938596456822103,0.018387765652295978,0.09979245052784125,50.0,58.0,1.399169802111365,0.9285714285714286,2.1844376838021606,0.07166336492627626,0.2654696226864816,-0.0973758529317829,-0.331019129974109,-1.2306214890165004,0.3558480270647023,0.655332548135531,-0.12956717934443182,0.4533427598405765,-0.26647241726979976,-0.1214783327715167,271.0,270.0,1
7488.0,Copias de documentos que obren en la Procuraduría Fiscal del Estado.,Secretaría de Hacienda,Secretaría de Hacienda,Calle 118-A Centro 42000 Pachuca De Soto Pachuca De Soto,,4320.0,1.0,1.0,,0.0,0.0,0.0,VERDADERO,,2.0,1.0,0.0,8.371242135931933,"(8.224, 9.869]",0,1,0.4535783124477755,1.9459101490553135,0.9357849740192016,0.14025223635949052,0.8379199778530841,0.6946816432334886,0.5982403109192033,0.6946816432334886,0.7911229755477737,426.5,419.5,406.5,31.0,0.6946816432334886,0.48220666157142605,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,1.157452788691043,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.1780754940817648,0.2977600207297401,0.3062400824142082,0.0678138724756332,0.30836009783532514,260.5,358.5,2.2334403913413006,1.0,3.055364897259536,-0.5459915436185885,0.1757697716808563,-0.6876167590336074,-0.2898688448628465,0.5061655253640229,0.6494447243327263,0.655332548135531,0.16669143878716525,0.36068325402604734,-0.6228659323296426,0.2970192163756594,454.5,485.5,1
7501.0,Certificado Parcial UTTT,Secretaría de Educación Pública,Universidad Tecnológica de Tula-Tepeji,Avenida 1000 El 61 42830 El Carmen (La Mesita) Tula De Allende,Social,30.0,0.0,1.0,Nivel 1,3.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,3.4339872044851463,"(3.29, 4.934]",0,0,-1.1729785734880365,1.754854912292604,0.8439068264813923,-0.7608498199607698,0.7078082387646725,-0.1645358735033221,-0.5679129534972078,-0.1645358735033221,0.23884120649056356,142.0,128.0,88.0,14.0,-0.1645358735033221,2.0168853999694285,54.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.12612672489200655,0.016417191161972915,0.08321840093257316,28.0,33.5,1.3328736037302926,0.9285714285714286,2.1181414854210883,-0.3174802487493981,0.20895566370454124,-0.6876167590336074,-0.331019129974109,-1.1664951225313582,0.3558480270647023,0.655332548135531,-0.23479008726776826,0.35410593035298166,-0.6481640977248074,-0.20086966126398303,212.0,226.0,1
7502.0,Reposición de credencial UTTT,Secretaría de Educación Pública,Universidad Tecnológica de Tula-Tepeji,Avenida 1000 El 61 42830 El Carmen (La Mesita) Tula De Allende,Social,5.0,0.0,1.0,Nivel 1,138.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,1.791759469228055,"(1.645, 3.29]",0,0,-1.714003265983396,1.8846665238145945,0.9063330158789191,-1.3135023321579273,0.6280097531556289,-0.4038351250522384,-0.9279023814247014,-0.4038351250522384,0.12023213132022448,2.5,2.5,2.5,9.0,-0.4038351250522384,2.620336281862315,0.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.07826687458222328,0.0026628922296549977,0.023393588045344083,2.0,2.0,1.0935743521813763,0.9285714285714286,1.878842233872172,-0.27789975303687725,0.21470379995186134,-0.6876167590336074,-0.331019129974109,-1.6323450771003092,0.3558480270647023,0.655332548135531,-0.3279600781815585,0.35410593035298166,-0.6481640977248074,-0.3173321499062208,153.0,162.0,1
7524.0,Curso semipresencial ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle S/N El Saucillo 42411 Huichapan Huichapan,Social,2880.0,0.0,1.0,Nivel 1,680.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,7.9658927350845286,"(6.579, 8.224]",0,0,0.32003773811792285,1.3639886036055924,0.6559398647502834,0.8069462283537476,0.934185116890053,0.48798880143410317,0.420808376107631,0.48798880143410317,0.5551692267605752,393.0,378.0,373.0,24.0,0.48798880143410317,0.3359021266323606,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.2566316598794916,0.05392261327136176,0.24634956966692947,184.0,274.0,1.9853982786677178,0.9285714285714286,2.7706661603585134,-0.42540891936371233,0.19328156229385687,-0.6876167590336074,-0.331019129974109,0.10379130004268546,0.3558480270647023,0.655332548135531,0.019267197247040447,0.35410593035298166,-0.6481640977248074,0.11670194437952783,356.0,380.0,1
7528.0,Exámenes Generales de Egreso de la Licenciatura (EGEL) ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle S/N El Saucillo 42411 Huichapan Huichapan,Social,300.0,0.0,1.0,Nivel 1,130.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,5.707110264748875,"(4.934, 6.579]",0,0,-0.42410819559811075,3.791736839553644,1.8234399782600113,-2.895298446108149,0.3996113804898276,0.6996658913309503,0.25015625655932583,0.6996658913309503,1.1491755261025745,230.0,440.0,626.0,35.0,0.6996658913309503,2.247548173858122,396.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.298967077858861,0.06608926215437852,0.29926884214114124,241.0,338.0,2.197075368564565,0.9285714285714286,2.9823432502553606,-0.46042066342421734,0.18819692978753838,-0.6876167590336074,-0.331019129974109,0.5158684882221757,0.3558480270647023,0.655332548135531,0.1016826348829385,0.35410593035298166,-0.6481640977248074,0.2197212414244004,414.0,449.0,1
7538.0,Congresos - Simposios ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle S/N El Saucillo 42411 El Saucillo Huichapan,Social,4320.0,0.0,1.0,Nivel 1,490.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,8.371242135931933,"(8.224, 9.869]",0,0,0.4535783124477755,1.9459101490553135,0.9357849740192016,0.14025223635949052,0.8379199778530841,0.6946816432334886,0.5982403109192033,0.6946816432334886,0.7911229755477737,426.5,419.5,406.5,33.0,0.6946816432334886,0.48220666157142605,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.2979702282393687,0.06580278053004585,0.29802278011677585,238.0,333.5,2.1920911204671034,0.9285714285714286,2.9773590021578986,-0.4595962604677735,0.18831665493071878,-0.6876167590336074,-0.331019129974109,0.5061655253640229,0.3558480270647023,0.655332548135531,0.09974204231130794,0.35410593035298166,-0.6481640977248074,0.2172955007098622,410.0,443.0,1
7570.0,Servicios Tecnológicos tipo I (ITSOEH),Secretaría de Educación Pública,Instituto Tecnológico Superior del Occidente del Estado de Hidalgo,Carretera 2000 Mixquiahuala -Tula km 2.5 42700 Mixquiahuala De Juárez Mixquiahuala De Juárez,Social,47520.0,0.0,0.0,,0.0,0.0,0.0,VERDADERO,,0.0,1.0,0.0,10.768926997586153,"(9.869, 11.514]",0,0,1.2434850270449291,1.6245897174547026,0.7812625096170339,1.1195297996586384,0.9793196183460026,1.0123737683309815,1.1048182718165604,1.0123737683309815,0.9199292648454025,616.5,616.5,594.5,56.0,1.0123737683309815,-0.4622225174278952,22.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.7794752640484426,1.157452788691043,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.1780754940817648,0.2977600207297401,0.36846304269909363,0.08586059493525437,0.386138798191432,372.0,488.0,2.5445551927657277,1.0,3.366479698683963,-0.6176543533927064,0.1653624337475645,-0.6876167590336074,-0.331019129974109,1.1246248857073535,0.6494447243327263,0.655332548135531,0.28215325383357887,0.35410593035298166,-0.6481640977248074,0.44530951511270084,506.0,562.0,1
7582.0,Asesoría Técnica ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero Domicilio Conocido s/n, El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Ambos,14400.0,1.0,1.0,Nivel 1,32.0,0.0,100.0,VERDADERO,,2.0,1.0,1.0,9.575052927597383,"(8.224, 9.869]",0,1,0.8501684743362762,1.9459101490553135,0.9357849740192016,0.42089491810446855,0.878442477084067,0.8929767241777389,0.8758534242411538,0.8929767241777389,0.9101000241143239,492.0,563.0,560.0,25.0,0.8929767241777389,0.0856164996829254,68.0,Sensible,Mixto,0.7503940547476008,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.33894470916283187,0.07741366139016974,0.3492408812711048,308.0,414.0,2.396963525084419,0.9285714285714286,3.182231406775215,-0.4732785960054708,0.18632961744075238,-0.6876167590336074,-0.2898688448628465,0.8921916155051468,0.3558480270647023,0.655332548135531,0.18517731736178525,0.36068325402604734,-0.6228659323296426,0.3201265645939344,472.0,497.0,1
7584.0,Dictamen de equivalencia ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero Domicilio Conocido s/n, El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,15840.0,1.0,4.0,Nivel 1,0.0,0.0,0.0,VERDADERO,,5.0,1.0,1.0,9.67035679468885,"(8.224, 9.869]",2,1,0.8815659134854252,1.9459101490553135,0.9357849740192016,0.4431129718271912,0.8816505816364283,0.9086754437523135,0.897831631645558,0.9086754437523135,0.9195192558590686,498.5,569.5,592.5,14.0,0.9086754437523135,0.05421906053377634,94.0,Sensible,Mixto,1.9671875475025984,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.40141285868268345,0.08986613008859769,0.42732606817091934,463.5,533.5,2.709304272683677,0.9285714285714286,3.494572154374473,0.6710791854884189,0.352520675063787,1.076750969291078,-0.2898688448628465,0.9227527131820918,0.3558480270647023,0.655332548135531,0.5441630825621113,0.6573252820507307,0.5180995212722054,0.6130082024136327,593.5,607.5,1
7585.0,"Curso de extensión, actualización o educación continua ITESHU.",Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,4320.0,1.0,1.0,Nivel 1,739.0,0.0,100.0,VERDADERO,,2.0,1.0,1.0,8.371242135931933,"(8.224, 9.869]",0,1,0.4535783124477755,1.9459101490553135,0.9357849740192016,0.14025223635949052,0.8379199778530841,0.6946816432334886,0.5982403109192033,0.6946816432334886,0.7911229755477737,426.5,419.5,406.5,35.0,0.6946816432334886,0.48220666157142605,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.29928569297398183,0.06601617559586974,0.29966711103504223,243.0,340.5,2.1986684441401687,0.9285714285714286,2.983936325830965,-0.44048025856677836,0.1910928046846035,-0.6876167590336074,-0.2898688448628465,0.5061655253640229,0.3558480270647023,0.655332548135531,0.10797209933356047,0.36068325402604734,-0.6228659323296426,0.2236200420586534,418.0,453.0,1
7586.0,Evaluación de segunda oportunidad ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,360.0,0.0,1.0,Nivel 1,3350.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,5.8888779583328805,"(4.934, 6.579]",0,0,-0.36422562973005723,3.791736839553644,1.8234399782600113,-2.852923204637319,0.4057300174670597,0.729607174264977,0.2920740526669633,0.729607174264977,1.1671402958629906,374.0,441.0,627.0,33.0,0.729607174264977,2.1876656079900685,253.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.30495533444566636,0.06781020926652412,0.30675416287464796,259.0,357.0,2.227016651498592,0.9285714285714286,3.012284533189387,-0.4653730016080055,0.18747771912302377,-0.6876167590336074,-0.331019129974109,0.5741559471434639,0.3558480270647023,0.655332548135531,0.11334012666719613,0.35410593035298166,-0.6481640977248074,0.23429310615472243,423.0,456.0,1
7588.0,Titulación ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,85.0,1.0,8.0,Nivel 1,341.0,0.0,100.0,VERDADERO,,9.0,1.0,1.0,4.454347296253507,"(3.29, 4.934]",3,1,-0.8368254364828985,1.754854912292604,0.8439068264813923,-0.5229747365323719,0.7421554479110578,0.003540694999246863,-0.3326057575936113,0.003540694999246863,0.33968714759210494,213.0,208.0,208.0,-43.0,0.003540694999246863,1.6807322629642907,5.0,Dominado por rareza,Rareza,2.8622008809294686,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.6977758173332946,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.26402496057356956,0.046337056638765056,0.2555911955345269,195.0,292.0,2.0223647821381077,0.9285714285714286,2.807632663828903,1.6644331045806755,0.49678197260345863,2.3745329276275617,-0.2898688448628465,-0.8392961810627863,0.3558480270647023,0.655332548135531,0.45130969538043253,0.8755205402582278,1.357337485670743,0.3823054699520475,579.0,536.0,1
7591.0,Capacitación y Certificación a entrenadores Instituto Hidalguense del Deporte,Secretaría de Educación Pública,Instituto Hidalguense del Deporte,Calle 104 Carlos Rovirosa 42082 Pachuca De Soto Pachuca De Soto,Social,10.0,0.0,3.0,Nivel 1,200.0,50.0,80.0,VERDADERO,,3.0,1.0,1.0,2.3978952727983707,"(1.645, 3.29]",1,0,-1.5143144958471886,1.8846665238145945,0.9063330158789191,-1.1721947624024844,0.6484134061251027,-0.30399073998413473,-0.7881202423293563,-0.30399073998413473,0.18013876236108672,21.0,18.0,18.0,-1.0,-0.30399073998413473,2.4206475117261075,3.0,Dominado por rareza,Rareza,1.157452788691043,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.11808311749336298,0.012265604281533041,0.0731638916842687,13.5,15.5,1.292655566737075,0.9285714285714286,2.0779234484278706,0.08928099728102168,0.26802816949867414,-0.0973758529317829,-0.331019129974109,-1.4379754668868268,0.3558480270647023,0.655332548135531,-0.1710379749184971,0.4533427598405765,-0.26647241726979976,-0.1733168272390983,242.5,241.5,1
7619.0,Reposición de Credencial UTVAM,Secretaría de Educación Pública,Universidad Tecnológica de la Zona Metropolitana del Valle de México,Boulevard 5 Los Héroes Tizayuca 43816 Tizayuca Tizayuca,Social,2880.0,0.0,2.0,Nivel 4.3,7.0,0.0,100.0,VERDADERO,,2.0,1.0,14.0,7.9658927350845286,"(6.579, 8.224]",1,0,0.32003773811792285,1.3639886036055924,0.6559398647502834,0.8069462283537476,0.934185116890053,0.48798880143410317,0.420808376107631,0.48798880143410317,0.5551692267605752,393.0,378.0,373.0,-4.0,0.48798880143410317,0.3359021266323606,20.0,Dominado por rareza,Rareza,1.157452788691043,0.7794752640484426,4.553876891600541,0.35774963506849783,0.2821753605887091,0.17116739925186739,0.7006193992381997,0.2977600207297401,0.38794219624852394,0.08659955417359685,0.41048774012821987,432.0,506.0,2.6419509605128795,0.0,1.9413315612746795,1.3299329646066103,0.4482036932083795,-0.0973758529317829,-0.331019129974109,0.10379130004268546,-3.460909037419611,0.655332548135531,-0.6260360344294573,0.4533427598405765,-0.26647241726979976,-0.7420644016277986,38.0,34.0,0
7622.0,Inscripción (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Circuito 3 De La Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,1440.0,0.0,1.0,Nivel 1,26.0,0.0,100.0,FALSO,,1.0,0.0,1.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,3.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.14330354688063304,1.0,0.37425566036663244,0.06101666199389237,0.21781957545829056,389.0,188.0,0.8712783018331622,0.9285714285714286,1.6565461835239579,-1.4441338664836667,0.0453357195454286,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.3558480270647023,-1.5236481744151096,-0.4609610010030637,0.35410593035298166,-0.6481640977248074,-0.4835833034331024,92.0,95.0,2
7626.0,Registro de Admisión (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 De la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,1440.0,2.0,2.0,Nivel 1,20.0,0.0,100.0,VERDADERO,,4.0,1.0,1.0,7.273092595999522,"(6.579, 8.224]",1,2,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,-14.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,1.157452788691043,2.6931245508855346,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.5913916021429794,0.14330354688063304,0.2977600207297401,0.3376998709883218,0.0648609880888963,0.3476848335529672,306.0,412.0,2.390739334211869,0.9285714285714286,3.176007215902665,1.1984803296011644,0.42911328914753516,-0.0973758529317829,2.298066288223392,-0.11836896865719482,0.3558480270647023,0.655332548135531,0.6187004083669295,0.8735669627316884,1.3498234982443595,0.5606587761968496,608.0,594.0,3
7628.0,"Componente Rehabilitación, Modernización y Tecnificación de Distritos de Riego.",Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera s/n Venta Prieta, Ex Centro Minero Edificio 1A, Pachuca de Soto, Hgo. 42080 Pachuca De Soto Pachuca De Soto",Ambos,14400.0,1.0,3.0,Nivel 2,18.0,0.0,100.0,FALSO,,4.0,0.0,2.0,9.575052927597383,"(8.224, 9.869]",1,1,0.8501684743362762,1.9459101490553135,0.9357849740192016,0.42089491810446855,0.878442477084067,0.8929767241777389,0.8758534242411538,0.8929767241777389,0.9101000241143239,492.0,563.0,560.0,-13.0,0.8929767241777389,0.0856164996829254,68.0,Sensible,Mixto,1.157452788691043,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.2821753605887091,0.1777447229249331,0.3463639323142087,1.0,0.539852148001118,0.10542909330366587,0.4248151850013975,614.5,524.5,1.69926074000559,0.8571428571428572,2.2100396648342384,-1.021672714466763,0.10668826749304765,-0.0973758529317829,-0.2898688448628465,0.8921916155051468,0.062251329796678356,-1.5236481744151096,-0.19128998538158276,0.4599200835136422,-0.2411742518746347,-0.20259487024697978,233.5,220.5,2
7629.0,Componente Equipamiento de Distritos de Riego.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera sn Venta Prieta, Ex Centro Minero 42080 Pachuca De Soto Pachuca De Soto",Ambos,14400.0,1.0,3.0,Nivel 2,8.0,0.0,100.0,FALSO,,4.0,0.0,2.0,9.575052927597383,"(8.224, 9.869]",1,1,0.8501684743362762,1.9459101490553135,0.9357849740192016,0.42089491810446855,0.878442477084067,0.8929767241777389,0.8758534242411538,0.8929767241777389,0.9101000241143239,492.0,563.0,560.0,-13.0,0.8929767241777389,0.0856164996829254,68.0,Sensible,Mixto,1.157452788691043,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.2821753605887091,0.1777447229249331,0.3463639323142087,1.0,0.539852148001118,0.10542909330366587,0.4248151850013975,614.5,524.5,1.69926074000559,0.8571428571428572,2.2100396648342384,-1.021672714466763,0.10668826749304765,-0.0973758529317829,-0.2898688448628465,0.8921916155051468,0.062251329796678356,-1.5236481744151096,-0.19128998538158276,0.4599200835136422,-0.2411742518746347,-0.20259487024697978,233.5,220.5,2
7632.0,"Componente Rehabilitación, Modernización, Tecnificación, Equipamiento de Unidades de Riego y Proyectos Productivos en Zonas de Atención Prioritaria.",Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera sn Venta Prieta, Ex Centro Minero Edificio 1A, Pachuca de Soto, Hgo. 42080 Pachuca De Soto Pachuca De Soto",Ambos,14400.0,1.0,5.0,Nivel 2,80.0,0.0,100.0,FALSO,,6.0,0.0,2.0,9.575052927597383,"(8.224, 9.869]",2,1,0.8501684743362762,1.9459101490553135,0.9357849740192016,0.42089491810446855,0.878442477084067,0.8929767241777389,0.8758534242411538,0.8929767241777389,0.9101000241143239,492.0,563.0,560.0,-42.0,0.8929767241777389,0.0856164996829254,68.0,Sensible,Mixto,1.9671875475025984,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.4795805591257976,0.1777447229249331,0.3463639323142087,1.0,0.5793331877085357,0.11311532407023717,0.47416648463566957,631.5,578.5,1.8966659385426783,0.8571428571428572,2.407444863371327,-0.25841351684326463,0.21753371753050632,1.076750969291078,-0.2898688448628465,0.8921916155051468,0.062251329796678356,-1.5236481744151096,0.04353537906298941,0.6573252820507307,0.5180995212722054,-0.012776426960269816,382.5,340.5,2
7663.0,Certificación de copias de documentos históricos,Oficialía Mayor,Oficialía Mayor,Calle 807 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,1440.0,0.0,0.0,Nivel 1,25.0,0.0,100.0,FALSO,,0.0,0.0,1.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,3.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.14330354688063304,1.0,0.37425566036663244,0.06101666199389237,0.21781957545829056,389.0,188.0,0.8712783018331622,0.9285714285714286,1.6565461835239579,-1.4441338664836667,0.0453357195454286,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.3558480270647023,-1.5236481744151096,-0.4609610010030637,0.35410593035298166,-0.6481640977248074,-0.4835833034331024,92.0,95.0,2
7746.0,Acuerdo de autorización por cambio de domicilio,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Empresarial,259200.0,1.0,2.0,Nivel 1,1.0,0.0,100.0,VERDADERO,,3.0,1.0,1.0,12.465359101477507,"(11.514, 13.159]",1,1,1.8023671099878238,3.003279479189374,1.444272137010033,-0.2884023450748693,0.7760257754512004,1.6233196234989284,1.6949386180944863,1.6233196234989284,1.5517006289033701,652.0,652.0,652.0,36.0,1.6233196234989284,-0.3580949729777907,0.0,Dominado por tiempo,Tiempo,1.157452788691043,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.5048606549245888,0.12325578909122945,0.5566358134733009,596.0,636.0,3.2265432538932037,0.9285714285714286,4.011811135583999,-0.210383352552368,0.22450896944070173,-0.0973758529317829,-0.2898688448628465,2.3139687596722025,0.3558480270647023,0.655332548135531,0.5875809274155612,0.4599200835136422,-0.2411742518746347,0.7709937707494503,600.0,636.0,1
7805.0,Duplicado de certificado de estudios UTVM,Secretaría de Educación Pública,Universidad Tecnológica del Valle del Mezquital,Carretera S/N El Nith 42300 El Nith Ixmiquilpan,,30240.0,0.0,1.0,Nivel 1,0.0,0.0,0.0,VERDADERO,,1.0,1.0,1.0,10.316953898529778,"(9.869, 11.514]",0,0,1.094584480742276,1.6245897174547026,0.7812625096170339,1.014161959900129,0.964105367331025,0.9379234951796549,1.0005878894047033,0.9379234951796549,0.8752591009546065,582.0,582.0,541.0,24.0,0.9379234951796549,-0.31332197112524207,41.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.34661859862860195,0.07978368988460058,0.35883324310331743,320.5,429.5,2.4353329724132697,0.9285714285714286,3.220600854104065,-0.4998288688681089,0.18247381465024587,-0.6876167590336074,-0.331019129974109,0.9796906406535122,0.3558480270647023,0.655332548135531,0.1944470653692058,0.35410593035298166,-0.6481640977248074,0.3356767795322345,476.5,500.5,1
8129.0,Expedición de Certificado de Estudios UTVAM,Secretaría de Educación Pública,Universidad Tecnológica de la Zona Metropolitana del Valle de México,Boulevard 5 Los Héroes Tizayuca 43816 Tizayuca Tizayuca,Social,2880.0,0.0,2.0,Nivel 4.3,45.0,0.0,100.0,VERDADERO,,2.0,1.0,14.0,7.9658927350845286,"(6.579, 8.224]",1,0,0.32003773811792285,1.3639886036055924,0.6559398647502834,0.8069462283537476,0.934185116890053,0.48798880143410317,0.420808376107631,0.48798880143410317,0.5551692267605752,393.0,378.0,373.0,-4.0,0.48798880143410317,0.3359021266323606,20.0,Dominado por rareza,Rareza,1.157452788691043,0.7794752640484426,4.553876891600541,0.35774963506849783,0.2821753605887091,0.17116739925186739,0.7006193992381997,0.2977600207297401,0.38794219624852394,0.08659955417359685,0.41048774012821987,432.0,506.0,2.6419509605128795,0.0,1.9413315612746795,1.3299329646066103,0.4482036932083795,-0.0973758529317829,-0.331019129974109,0.10379130004268546,-3.460909037419611,0.655332548135531,-0.6260360344294573,0.4533427598405765,-0.26647241726979976,-0.7420644016277986,38.0,34.0,0
